Gene	Tissue	Gene name	Cluster	Cell type	Read count	pTPM
9606.ENSP00000400175	eye	RHOA	c-12	horizontal cells	223503.0	219.2
9606.ENSP00000400175	eye	RHOA	c-5	bipolar cells	1659667.0	127.1
9606.ENSP00000400175	eye	RHOA	c-3	rod photoreceptor cells	2023533.0	115.6
9606.ENSP00000400175	eye	RHOA	c-11	cone photoreceptor cells	181322.0	16.5
9606.ENSP00000400175	gastrointestinal tract					
9606.ENSP00000400175	intestine	RHOA	c-13	undifferentiated cells	175867.0	801.7
9606.ENSP00000400175	intestine	RHOA	c-4	distal enterocytes	881948.0	749.5
9606.ENSP00000400175	intestine	RHOA	c-12	b-cells	370114.0	664.7
9606.ENSP00000400175	intestine	RHOA	c-15	granulocytes	49461.0	606.5
9606.ENSP00000400175	intestine	RHOA	c-3	t-cells	1281402.0	554.1
9606.ENSP00000400175	intestine	RHOA	c-14	enteroendocrine cells	157206.0	496.2
9606.ENSP00000400175	intestine	RHOA	c-11	paneth cells	342270.0	482.1
9606.ENSP00000400175	intestine	RHOA	c-1	intestinal goblet cells	1438754.0	472.6
9606.ENSP00000400175	intestine	RHOA	c-6	proximal enterocytes	2251272.0	303.8
9606.ENSP00000400175	intestine	RHOA	c-5	distal enterocytes	3367989.0	293.4
9606.ENSP00000400175	intestine	RHOA	c-7	undifferentiated cells	4952009.0	281.7
9606.ENSP00000400175	intestine	RHOA	c-2	paneth cells	5929594.0	240.5
9606.ENSP00000400175	intestine	RHOA	c-9	intestinal goblet cells	2031351.0	237.3
9606.ENSP00000400175	intestine	RHOA	c-10	intestinal goblet cells	1688187.0	236.9
9606.ENSP00000400175	intestine	RHOA	c-6	undifferentiated cells	7961100.0	235.1
9606.ENSP00000400175	intestine	RHOA	c-11	enteroendocrine cells	348970.0	226.4
9606.ENSP00000400175	intestine	RHOA	c-11	paneth cells	329372.0	179.1
9606.ENSP00000400175	kidney	RHOA	c-9	macrophages	1789589.0	548.2
9606.ENSP00000400175	kidney	RHOA	c-11	distal tubular cells	549908.0	316.4
9606.ENSP00000400175	kidney	RHOA	c-2	proximal tubular cells	9689985.0	293.5
9606.ENSP00000400175	kidney	RHOA	c-7	t-cells	1734364.0	272.7
9606.ENSP00000400175	kidney	RHOA	c-12	collecting duct cells	369870.0	265.0
9606.ENSP00000400175	kidney	RHOA	c-13	b-cells	240783.0	207.7
9606.ENSP00000400175	liver	RHOA	c-9	kupffer cells	1347380.0	633.1
9606.ENSP00000400175	liver	RHOA	c-15	t-cells	707627.0	529.9
9606.ENSP00000400175	liver	RHOA	c-12	endothelial cells	983671.0	402.6
9606.ENSP00000400175	liver	RHOA	c-4	hepatic stellate cells	2530769.0	346.1
9606.ENSP00000400175	liver	RHOA	c-14	cholangiocytes	598450.0	208.9
9606.ENSP00000400175	liver	RHOA	c-6	b-cells	3450795.0	187.5
9606.ENSP00000400175	liver	RHOA	c-7	hepatocytes	3286610.0	94.3
9606.ENSP00000400175	liver	RHOA	c-16	erythroid cells	636896.0	72.2
9606.ENSP00000400175	lung	RHOA	c-10	alveolar cells type 1	181256.0	667.6
9606.ENSP00000400175	lung	RHOA	c-0	macrophages	1636431.0	659.4
9606.ENSP00000400175	lung	RHOA	c-9	endothelial cells	192094.0	577.8
9606.ENSP00000400175	lung	RHOA	c-13	smooth muscle cells	1075720.0	413.7
9606.ENSP00000400175	lung	RHOA	c-3	t-cells	540980.0	377.1
9606.ENSP00000400175	lung	RHOA	c-1	alveolar cells type 2	1202921.0	332.5
9606.ENSP00000400175	lung	RHOA	c-4	granulocytes	326433.0	300.2
9606.ENSP00000400175	lung	RHOA	c-8	respiratory ciliated cells	474551.0	286.6
9606.ENSP00000400175	lung	RHOA	c-7	club cells	594656.0	269.1
9606.ENSP00000400175	lung	RHOA	c-16	club cells	888104.0	260.1
9606.ENSP00000400175	lung	RHOA	c-15	ionocytes	378503.0	248.3
9606.ENSP00000400175	lung	RHOA	c-1	respiratory ciliated cells	8320942.0	241.1
9606.ENSP00000400175	lung	RHOA	c-5	fibroblasts	738761.0	236.9
9606.ENSP00000400175	lung	RHOA	c-12	basal respiratory cells	2187154.0	228.2
9606.ENSP00000400175	placenta	RHOA	c-9	hofbauer cells	14611761.0	687.7
9606.ENSP00000400175	placenta	RHOA	c-17	endothelial cells	1521168.0	666.6
9606.ENSP00000400175	placenta	RHOA	c-6	extravillous trophoblasts	42924496.0	510.1
9606.ENSP00000400175	placenta	RHOA	c-16	fibroblasts	4848828.0	412.5
9606.ENSP00000400175	placenta	RHOA	c-10	syncytiotrophoblasts	12568358.0	383.9
9606.ENSP00000400175	placenta	RHOA	c-8	cytotrophoblasts	20899990.0	380.7
9606.ENSP00000400175	skin	RHOA	c-3	fibroblasts	4483483.0	558.5
9606.ENSP00000400175	skin	RHOA	c-11	endothelial cells	1344785.0	394.9
9606.ENSP00000400175	skin	RHOA	c-10	smooth muscle cells	874801.0	360.1
9606.ENSP00000400175	skin	RHOA	c-12	langerhans cells	788770.0	342.3
9606.ENSP00000400175	skin	RHOA	c-13	melanocytes	558734.0	329.3
9606.ENSP00000400175	skin	RHOA	c-7	t-cells	2726851.0	283.5
9606.ENSP00000400175	skin	RHOA	c-5	basal keratinocytes	9562322.0	212.5
9606.ENSP00000400175	skin	RHOA	c-6	suprabasal keratinocytes	9007898.0	196.8
9606.ENSP00000400175	urogenital system					
9606.ENSP00000400365	heart	LAMA2	c-9	fibroblasts	17544967.0	392.9
9606.ENSP00000400365	heart	LAMA2	c-6	mixed immune cells	9544156.0	65.9
9606.ENSP00000400365	heart	LAMA2	c-3	cardiomyocytes	85362196.0	51.6
9606.ENSP00000400365	heart	LAMA2	c-5	endothelial cells	21521186.0	31.0
9606.ENSP00000400365	heart	LAMA2	c-7	smooth muscle cells	17106114.0	15.2
9606.ENSP00000400365	placenta	LAMA2	c-16	fibroblasts	4848828.0	187.1
9606.ENSP00000400365	placenta	LAMA2	c-17	endothelial cells	1521168.0	14.5
9606.ENSP00000400365	placenta	LAMA2	c-14	cytotrophoblasts	8377460.0	3.3
9606.ENSP00000400365	placenta	LAMA2	c-10	syncytiotrophoblasts	12568358.0	2.8
9606.ENSP00000400365	placenta	LAMA2	c-9	hofbauer cells	14611761.0	2.6
9606.ENSP00000400365	placenta	LAMA2	c-6	extravillous trophoblasts	42924496.0	1.7
9606.ENSP00000400365	spinal cord					
9606.ENSP00000400365	urogenital system					
9606.ENSP00000400433	blood					
9606.ENSP00000400433	brain	HNRNPF	c-43	microglial cells	390440.0	66.6
9606.ENSP00000400433	brain	HNRNPF	c-12	oligodendrocytes	8026745.0	48.1
9606.ENSP00000400433	brain	HNRNPF	c-35	astrocytes	1538564.0	26.6
9606.ENSP00000400433	brain	HNRNPF	c-42	oligodendrocyte precursor cells	1265946.0	26.1
9606.ENSP00000400433	brain	HNRNPF	c-14	inhibitory neurons	23790383.0	21.1
9606.ENSP00000400433	brain	HNRNPF	c-44	excitatory neurons	1529825.0	19.6
9606.ENSP00000400433	eye	HNRNPF	c-3	rod photoreceptor cells	2023533.0	390.4
9606.ENSP00000400433	eye	HNRNPF	c-13	endothelial cells	747331.0	207.4
9606.ENSP00000400433	eye	HNRNPF	c-6	muller glia cells	4230094.0	197.2
9606.ENSP00000400433	eye	HNRNPF	c-5	bipolar cells	1659667.0	147.6
9606.ENSP00000400433	eye	HNRNPF	c-12	horizontal cells	223503.0	129.8
9606.ENSP00000400433	eye	HNRNPF	c-11	cone photoreceptor cells	181322.0	126.8
9606.ENSP00000400433	gastrointestinal tract					
9606.ENSP00000400433	intestine	HNRNPF	c-13	undifferentiated cells	175867.0	551.6
9606.ENSP00000400433	intestine	HNRNPF	c-12	b-cells	370114.0	389.1
9606.ENSP00000400433	intestine	HNRNPF	c-3	t-cells	1281402.0	374.6
9606.ENSP00000400433	intestine	HNRNPF	c-1	intestinal goblet cells	1438754.0	334.3
9606.ENSP00000400433	intestine	HNRNPF	c-15	granulocytes	49461.0	303.3
9606.ENSP00000400433	intestine	HNRNPF	c-14	enteroendocrine cells	157206.0	267.2
9606.ENSP00000400433	intestine	HNRNPF	c-7	undifferentiated cells	4952009.0	220.5
9606.ENSP00000400433	intestine	HNRNPF	c-0	distal enterocytes	1954169.0	209.8
9606.ENSP00000400433	intestine	HNRNPF	c-6	undifferentiated cells	7961100.0	191.1
9606.ENSP00000400433	intestine	HNRNPF	c-9	intestinal goblet cells	2031351.0	159.5
9606.ENSP00000400433	intestine	HNRNPF	c-11	paneth cells	329372.0	139.7
9606.ENSP00000400433	intestine	HNRNPF	c-2	paneth cells	5929594.0	132.7
9606.ENSP00000400433	intestine	HNRNPF	c-4	proximal enterocytes	6120888.0	130.9
9606.ENSP00000400433	intestine	HNRNPF	c-4	intestinal goblet cells	8061340.0	129.6
9606.ENSP00000400433	intestine	HNRNPF	c-5	distal enterocytes	3367989.0	128.6
9606.ENSP00000400433	intestine	HNRNPF	c-11	enteroendocrine cells	348970.0	123.2
9606.ENSP00000400433	intestine	HNRNPF	c-11	paneth cells	342270.0	105.2
9606.ENSP00000400433	kidney	HNRNPF	c-7	t-cells	1734364.0	240.4
9606.ENSP00000400433	kidney	HNRNPF	c-2	proximal tubular cells	9689985.0	197.8
9606.ENSP00000400433	kidney	HNRNPF	c-9	macrophages	1789589.0	182.7
9606.ENSP00000400433	kidney	HNRNPF	c-13	b-cells	240783.0	166.1
9606.ENSP00000400433	kidney	HNRNPF	c-12	collecting duct cells	369870.0	164.9
9606.ENSP00000400433	kidney	HNRNPF	c-11	distal tubular cells	549908.0	163.7
9606.ENSP00000400433	liver	HNRNPF	c-15	t-cells	707627.0	320.8
9606.ENSP00000400433	liver	HNRNPF	c-14	cholangiocytes	598450.0	183.8
9606.ENSP00000400433	liver	HNRNPF	c-9	kupffer cells	1347380.0	170.0
9606.ENSP00000400433	liver	HNRNPF	c-12	endothelial cells	983671.0	168.8
9606.ENSP00000400433	liver	HNRNPF	c-4	hepatic stellate cells	2530769.0	141.1
9606.ENSP00000400433	liver	HNRNPF	c-7	hepatocytes	3286610.0	124.1
9606.ENSP00000400433	liver	HNRNPF	c-13	b-cells	339171.0	100.2
9606.ENSP00000400433	liver	HNRNPF	c-16	erythroid cells	636896.0	51.8
9606.ENSP00000400433	lung	HNRNPF	c-13	smooth muscle cells	1075720.0	840.4
9606.ENSP00000400433	lung	HNRNPF	c-1	respiratory ciliated cells	8320942.0	311.5
9606.ENSP00000400433	lung	HNRNPF	c-8	respiratory ciliated cells	474551.0	297.1
9606.ENSP00000400433	lung	HNRNPF	c-7	basal respiratory cells	5303186.0	247.8
9606.ENSP00000400433	lung	HNRNPF	c-10	alveolar cells type 1	181256.0	231.7
9606.ENSP00000400433	lung	HNRNPF	c-15	ionocytes	378503.0	214.0
9606.ENSP00000400433	lung	HNRNPF	c-5	fibroblasts	738761.0	194.9
9606.ENSP00000400433	lung	HNRNPF	c-3	club cells	7739077.0	179.9
9606.ENSP00000400433	lung	HNRNPF	c-6	alveolar cells type 2	288663.0	176.7
9606.ENSP00000400433	lung	HNRNPF	c-7	club cells	594656.0	154.7
9606.ENSP00000400433	lung	HNRNPF	c-9	endothelial cells	192094.0	135.4
9606.ENSP00000400433	lung	HNRNPF	c-2	macrophages	757374.0	133.4
9606.ENSP00000400433	lung	HNRNPF	c-4	granulocytes	326433.0	119.5
9606.ENSP00000400433	lung	HNRNPF	c-3	t-cells	540980.0	116.5
9606.ENSP00000400433	placenta	HNRNPF	c-7	cytotrophoblasts	23862544.0	362.2
9606.ENSP00000400433	placenta	HNRNPF	c-12	extravillous trophoblasts	24674055.0	344.7
9606.ENSP00000400433	placenta	HNRNPF	c-18	fibroblasts	2005662.0	199.9
9606.ENSP00000400433	placenta	HNRNPF	c-17	endothelial cells	1521168.0	198.5
9606.ENSP00000400433	placenta	HNRNPF	c-4	hofbauer cells	18457991.0	194.2
9606.ENSP00000400433	placenta	HNRNPF	c-10	syncytiotrophoblasts	12568358.0	153.8
9606.ENSP00000400433	skin	HNRNPF	c-5	basal keratinocytes	9562322.0	263.6
9606.ENSP00000400433	skin	HNRNPF	c-6	suprabasal keratinocytes	9007898.0	232.6
9606.ENSP00000400433	skin	HNRNPF	c-4	endothelial cells	6948365.0	225.2
9606.ENSP00000400433	skin	HNRNPF	c-7	t-cells	2726851.0	212.0
9606.ENSP00000400433	skin	HNRNPF	c-2	fibroblasts	4675092.0	201.5
9606.ENSP00000400433	skin	HNRNPF	c-8	smooth muscle cells	2204649.0	178.3
9606.ENSP00000400433	skin	HNRNPF	c-0	langerhans cells	6478719.0	120.4
9606.ENSP00000400433	skin	HNRNPF	c-13	melanocytes	558734.0	100.2
9606.ENSP00000400433	urogenital system					
9606.ENSP00000400459	brain	SNAP91	c-16	excitatory neurons	54463704.0	561.7
9606.ENSP00000400459	brain	SNAP91	c-30	inhibitory neurons	15212132.0	520.1
9606.ENSP00000400459	brain	SNAP91	c-42	oligodendrocyte precursor cells	1265946.0	328.6
9606.ENSP00000400459	brain	SNAP91	c-35	astrocytes	1538564.0	181.3
9606.ENSP00000400459	brain	SNAP91	c-12	oligodendrocytes	8026745.0	134.1
9606.ENSP00000400459	brain	SNAP91	c-43	microglial cells	390440.0	87.1
9606.ENSP00000400717	brain	GNA13	c-35	astrocytes	1538564.0	137.1
9606.ENSP00000400717	brain	GNA13	c-43	microglial cells	390440.0	120.4
9606.ENSP00000400717	brain	GNA13	c-39	excitatory neurons	7483738.0	59.2
9606.ENSP00000400717	brain	GNA13	c-12	oligodendrocytes	8026745.0	52.7
9606.ENSP00000400717	brain	GNA13	c-25	inhibitory neurons	11671127.0	50.0
9606.ENSP00000400717	brain	GNA13	c-42	oligodendrocyte precursor cells	1265946.0	45.8
9606.ENSP00000400887	brain	PPIP5K1	c-39	excitatory neurons	7483738.0	79.9
9606.ENSP00000400887	brain	PPIP5K1	c-41	inhibitory neurons	3515201.0	67.7
9606.ENSP00000400887	brain	PPIP5K1	c-43	microglial cells	390440.0	41.0
9606.ENSP00000400887	brain	PPIP5K1	c-35	astrocytes	1538564.0	22.7
9606.ENSP00000400887	brain	PPIP5K1	c-42	oligodendrocyte precursor cells	1265946.0	18.2
9606.ENSP00000400887	brain	PPIP5K1	c-12	oligodendrocytes	8026745.0	15.6
9606.ENSP00000401303	brain	SHC1	c-35	astrocytes	1538564.0	14.9
9606.ENSP00000401303	brain	SHC1	c-18	excitatory neurons	34993952.0	13.9
9606.ENSP00000401303	brain	SHC1	c-26	inhibitory neurons	14766772.0	8.7
9606.ENSP00000401303	brain	SHC1	c-43	microglial cells	390440.0	7.7
9606.ENSP00000401303	brain	SHC1	c-42	oligodendrocyte precursor cells	1265946.0	7.1
9606.ENSP00000401303	brain	SHC1	c-12	oligodendrocytes	8026745.0	3.0
9606.ENSP00000401303	kidney	SHC1	c-9	macrophages	1789589.0	12.9
9606.ENSP00000401303	kidney	SHC1	c-5	proximal tubular cells	3408183.0	9.7
9606.ENSP00000401303	kidney	SHC1	c-7	t-cells	1734364.0	8.6
9606.ENSP00000401303	kidney	SHC1	c-13	b-cells	240783.0	8.3
9606.ENSP00000401303	kidney	SHC1	c-12	collecting duct cells	369870.0	8.1
9606.ENSP00000401303	kidney	SHC1	c-11	distal tubular cells	549908.0	7.3
9606.ENSP00000401303	lung	SHC1	c-9	endothelial cells	192094.0	140.6
9606.ENSP00000401303	lung	SHC1	c-7	basal respiratory cells	5303186.0	84.1
9606.ENSP00000401303	lung	SHC1	c-10	alveolar cells type 1	181256.0	49.7
9606.ENSP00000401303	lung	SHC1	c-5	fibroblasts	738761.0	46.0
9606.ENSP00000401303	lung	SHC1	c-6	alveolar cells type 2	288663.0	45.0
9606.ENSP00000401303	lung	SHC1	c-15	ionocytes	378503.0	44.9
9606.ENSP00000401303	lung	SHC1	c-0	macrophages	1636431.0	27.5
9606.ENSP00000401303	lung	SHC1	c-16	club cells	888104.0	25.9
9606.ENSP00000401303	lung	SHC1	c-7	club cells	594656.0	23.5
9606.ENSP00000401303	lung	SHC1	c-1	respiratory ciliated cells	8320942.0	21.8
9606.ENSP00000401303	lung	SHC1	c-4	granulocytes	326433.0	21.4
9606.ENSP00000401303	lung	SHC1	c-3	t-cells	540980.0	18.5
9606.ENSP00000401303	lung	SHC1	c-8	respiratory ciliated cells	474551.0	10.5
9606.ENSP00000401303	lung	SHC1	c-13	smooth muscle cells	1075720.0	10.2
9606.ENSP00000401303	mouth					
9606.ENSP00000401303	skin	SHC1	c-11	endothelial cells	1344785.0	178.5
9606.ENSP00000401303	skin	SHC1	c-10	smooth muscle cells	874801.0	45.7
9606.ENSP00000401303	skin	SHC1	c-1	fibroblasts	4996709.0	45.2
9606.ENSP00000401303	skin	SHC1	c-5	basal keratinocytes	9562322.0	28.0
9606.ENSP00000401303	skin	SHC1	c-6	suprabasal keratinocytes	9007898.0	25.6
9606.ENSP00000401303	skin	SHC1	c-13	melanocytes	558734.0	17.9
9606.ENSP00000401303	skin	SHC1	c-0	langerhans cells	6478719.0	17.3
9606.ENSP00000401303	skin	SHC1	c-7	t-cells	2726851.0	12.5
9606.ENSP00000401303	urogenital system					
9606.ENSP00000401399	blood					
9606.ENSP00000401399	brain	MYD88	c-43	microglial cells	390440.0	5.1
9606.ENSP00000401399	brain	MYD88	c-42	oligodendrocyte precursor cells	1265946.0	3.9
9606.ENSP00000401399	brain	MYD88	c-35	astrocytes	1538564.0	3.9
9606.ENSP00000401399	brain	MYD88	c-31	excitatory neurons	26853876.0	2.9
9606.ENSP00000401399	brain	MYD88	c-21	inhibitory neurons	20255965.0	1.6
9606.ENSP00000401399	brain	MYD88	c-12	oligodendrocytes	8026745.0	0.5
9606.ENSP00000401399	gastrointestinal tract					
9606.ENSP00000401645	blood					
9606.ENSP00000401645	placenta	SERPINB2	c-10	syncytiotrophoblasts	12568358.0	321.1
9606.ENSP00000401645	placenta	SERPINB2	c-5	cytotrophoblasts	8066555.0	17.6
9606.ENSP00000401645	placenta	SERPINB2	c-18	fibroblasts	2005662.0	4.5
9606.ENSP00000401645	placenta	SERPINB2	c-9	hofbauer cells	14611761.0	3.6
9606.ENSP00000401645	placenta	SERPINB2	c-1	extravillous trophoblasts	57277027.0	1.4
9606.ENSP00000401645	placenta	SERPINB2	c-17	endothelial cells	1521168.0	0.7
9606.ENSP00000401645	urogenital system					
9606.ENSP00000401853	brain	HYAL2	c-43	microglial cells	390440.0	43.5
9606.ENSP00000401853	brain	HYAL2	c-35	astrocytes	1538564.0	10.4
9606.ENSP00000401853	brain	HYAL2	c-42	oligodendrocyte precursor cells	1265946.0	6.3
9606.ENSP00000401853	brain	HYAL2	c-12	oligodendrocytes	8026745.0	5.1
9606.ENSP00000401853	brain	HYAL2	c-44	excitatory neurons	1529825.0	3.9
9606.ENSP00000401853	brain	HYAL2	c-21	inhibitory neurons	20255965.0	3.5
9606.ENSP00000402033	brain	PDZD2	c-13	excitatory neurons	32299866.0	1247.4
9606.ENSP00000402033	brain	PDZD2	c-42	oligodendrocyte precursor cells	1265946.0	1170.7
9606.ENSP00000402033	brain	PDZD2	c-21	inhibitory neurons	20255965.0	640.8
9606.ENSP00000402033	brain	PDZD2	c-43	microglial cells	390440.0	238.2
9606.ENSP00000402033	brain	PDZD2	c-37	oligodendrocytes	2228281.0	180.9
9606.ENSP00000402033	brain	PDZD2	c-35	astrocytes	1538564.0	78.0
9606.ENSP00000402033	placenta	PDZD2	c-5	cytotrophoblasts	8066555.0	39.1
9606.ENSP00000402033	placenta	PDZD2	c-10	syncytiotrophoblasts	12568358.0	15.4
9606.ENSP00000402033	placenta	PDZD2	c-16	fibroblasts	4848828.0	12.2
9606.ENSP00000402033	placenta	PDZD2	c-17	endothelial cells	1521168.0	10.5
9606.ENSP00000402033	placenta	PDZD2	c-12	extravillous trophoblasts	24674055.0	5.2
9606.ENSP00000402033	placenta	PDZD2	c-4	hofbauer cells	18457991.0	1.7
9606.ENSP00000402060	brain	PVR	c-21	inhibitory neurons	20255965.0	32.5
9606.ENSP00000402060	brain	PVR	c-20	excitatory neurons	33072787.0	19.6
9606.ENSP00000402060	brain	PVR	c-43	microglial cells	390440.0	15.4
9606.ENSP00000402060	brain	PVR	c-42	oligodendrocyte precursor cells	1265946.0	9.5
9606.ENSP00000402060	brain	PVR	c-37	oligodendrocytes	2228281.0	8.1
9606.ENSP00000402060	brain	PVR	c-35	astrocytes	1538564.0	4.5
9606.ENSP00000402060	kidney	PVR	c-8	proximal tubular cells	1883274.0	11.2
9606.ENSP00000402060	kidney	PVR	c-9	macrophages	1789589.0	6.7
9606.ENSP00000402060	kidney	PVR	c-13	b-cells	240783.0	4.2
9606.ENSP00000402060	kidney	PVR	c-11	distal tubular cells	549908.0	3.6
9606.ENSP00000402060	kidney	PVR	c-12	collecting duct cells	369870.0	2.7
9606.ENSP00000402060	kidney	PVR	c-7	t-cells	1734364.0	0.6
9606.ENSP00000402060	lung	PVR	c-9	endothelial cells	192094.0	72.9
9606.ENSP00000402060	lung	PVR	c-6	alveolar cells type 2	288663.0	58.9
9606.ENSP00000402060	lung	PVR	c-10	alveolar cells type 1	181256.0	27.6
9606.ENSP00000402060	lung	PVR	c-7	club cells	594656.0	26.9
9606.ENSP00000402060	lung	PVR	c-0	macrophages	1636431.0	22.0
9606.ENSP00000402060	lung	PVR	c-5	fibroblasts	738761.0	14.9
9606.ENSP00000402060	lung	PVR	c-12	basal respiratory cells	2187154.0	13.3
9606.ENSP00000402060	lung	PVR	c-3	t-cells	540980.0	7.4
9606.ENSP00000402060	lung	PVR	c-16	club cells	888104.0	6.8
9606.ENSP00000402060	lung	PVR	c-8	respiratory ciliated cells	474551.0	4.2
9606.ENSP00000402060	lung	PVR	c-10	respiratory ciliated cells	3091119.0	3.9
9606.ENSP00000402060	lung	PVR	c-4	granulocytes	326433.0	3.1
9606.ENSP00000402060	lung	PVR	c-15	ionocytes	378503.0	2.6
9606.ENSP00000402060	lung	PVR	c-13	smooth muscle cells	1075720.0	1.9
9606.ENSP00000402060	urogenital system					
9606.ENSP00000402152	kidney	SLC12A3	c-11	distal tubular cells	549908.0	5.5
9606.ENSP00000402152	kidney	SLC12A3	c-12	collecting duct cells	369870.0	5.4
9606.ENSP00000402152	kidney	SLC12A3	c-10	proximal tubular cells	1399480.0	2.9
9606.ENSP00000402152	kidney	SLC12A3	c-9	macrophages	1789589.0	0.6
9606.ENSP00000402219	urogenital system					
9606.ENSP00000402301	brain	LAPTM4B	c-41	inhibitory neurons	3515201.0	85.9
9606.ENSP00000402301	brain	LAPTM4B	c-29	excitatory neurons	16327339.0	37.0
9606.ENSP00000402301	brain	LAPTM4B	c-42	oligodendrocyte precursor cells	1265946.0	30.0
9606.ENSP00000402301	brain	LAPTM4B	c-12	oligodendrocytes	8026745.0	29.4
9606.ENSP00000402301	brain	LAPTM4B	c-35	astrocytes	1538564.0	16.9
9606.ENSP00000402301	brain	LAPTM4B	c-43	microglial cells	390440.0	12.8
9606.ENSP00000402301	eye	LAPTM4B	c-3	rod photoreceptor cells	2023533.0	1949.6
9606.ENSP00000402301	eye	LAPTM4B	c-11	cone photoreceptor cells	181322.0	590.1
9606.ENSP00000402301	eye	LAPTM4B	c-5	bipolar cells	1659667.0	508.5
9606.ENSP00000402301	eye	LAPTM4B	c-12	horizontal cells	223503.0	357.9
9606.ENSP00000402301	eye	LAPTM4B	c-1	muller glia cells	3048953.0	201.4
9606.ENSP00000402301	eye	LAPTM4B	c-13	endothelial cells	747331.0	151.2
9606.ENSP00000402301	gastrointestinal tract					
9606.ENSP00000402301	kidney	LAPTM4B	c-12	collecting duct cells	369870.0	156.8
9606.ENSP00000402301	kidney	LAPTM4B	c-8	proximal tubular cells	1883274.0	60.5
9606.ENSP00000402301	kidney	LAPTM4B	c-11	distal tubular cells	549908.0	36.4
9606.ENSP00000402301	kidney	LAPTM4B	c-13	b-cells	240783.0	8.3
9606.ENSP00000402301	kidney	LAPTM4B	c-7	t-cells	1734364.0	6.9
9606.ENSP00000402301	kidney	LAPTM4B	c-9	macrophages	1789589.0	6.1
9606.ENSP00000402301	lung	LAPTM4B	c-10	alveolar cells type 1	181256.0	176.5
9606.ENSP00000402301	lung	LAPTM4B	c-7	basal respiratory cells	5303186.0	103.9
9606.ENSP00000402301	lung	LAPTM4B	c-1	alveolar cells type 2	1202921.0	77.3
9606.ENSP00000402301	lung	LAPTM4B	c-15	ionocytes	378503.0	76.6
9606.ENSP00000402301	lung	LAPTM4B	c-5	fibroblasts	738761.0	51.4
9606.ENSP00000402301	lung	LAPTM4B	c-3	club cells	7739077.0	49.6
9606.ENSP00000402301	lung	LAPTM4B	c-9	endothelial cells	192094.0	41.6
9606.ENSP00000402301	lung	LAPTM4B	c-7	club cells	594656.0	28.6
9606.ENSP00000402301	lung	LAPTM4B	c-10	respiratory ciliated cells	3091119.0	20.1
9606.ENSP00000402301	lung	LAPTM4B	c-8	respiratory ciliated cells	474551.0	10.5
9606.ENSP00000402301	lung	LAPTM4B	c-14	smooth muscle cells	862691.0	9.3
9606.ENSP00000402301	lung	LAPTM4B	c-4	granulocytes	326433.0	9.2
9606.ENSP00000402301	lung	LAPTM4B	c-2	macrophages	757374.0	9.2
9606.ENSP00000402301	lung	LAPTM4B	c-3	t-cells	540980.0	3.7
9606.ENSP00000402301	skin	LAPTM4B	c-9	fibroblasts	1766992.0	52.1
9606.ENSP00000402301	skin	LAPTM4B	c-4	endothelial cells	6948365.0	44.9
9606.ENSP00000402301	skin	LAPTM4B	c-5	basal keratinocytes	9562322.0	43.3
9606.ENSP00000402301	skin	LAPTM4B	c-13	melanocytes	558734.0	43.0
9606.ENSP00000402301	skin	LAPTM4B	c-10	smooth muscle cells	874801.0	35.4
9606.ENSP00000402301	skin	LAPTM4B	c-6	suprabasal keratinocytes	9007898.0	31.2
9606.ENSP00000402301	skin	LAPTM4B	c-7	t-cells	2726851.0	16.1
9606.ENSP00000402301	skin	LAPTM4B	c-12	langerhans cells	788770.0	10.1
9606.ENSP00000402301	urogenital system					
